created_at,user_ID,review_ID,latitude,longitude,location_ID,friend_count,follower_count,sad,happy,surprise,disgust,joy
Fri Feb 07 14:35:57 +0000 2020,74199,18647,28.37525953,-81.50834084,643022,#####,##########,0.497,0.366,0.479,0.391,0.264
Fri Feb 07 13:10:43 +0000 2020,126052,18648,28.38197102,-81.50409222,207106,#####,#####################,0.275,0.611,0.598,0.513,0.148
Fri Feb 07 13:19:45 +0000 2020,17016,18649,28.4311096,-81.30758286,758476,######,#####################,0.463,0.408,0.434,0.333,0.267
Fri Feb 07 13:25:46 +0000 2020,34668,18650,30.20155733,-97.66712666,9410,######,###########,0.53,0.436,0.35,0.363,0.346
Fri Feb 07 13:28:39 +0000 2020,69786,18651,30.22963762,-97.83701437,24783,####,############,0.225,0.638,0.506,0.551,0.136
Fri Feb 07 13:18:14 +0000 2020,93042,18652,30.22963762,-97.83701437,24783,#####,##########,0.428,0.437,0.512,0.444,0.283
Fri Feb 07 13:13:34 +0000 2020,63187,18653,30.20744309,-97.81511202,49246,#####,###########,0.338,0.498,0.388,0.394,0.211
Fri Feb 07 13:42:08 +0000 2020,71493,18654,30.23412629,-97.82870293,53485,#####,#####################,0.326,0.504,0.621,0.488,0.246
Fri Feb 07 13:31:26 +0000 2020,88685,18655,30.23484762,-97.82638437,18171,#####,############,0.431,0.473,0.419,0.397,0.28
Fri Feb 07 13:20:19 +0000 2020,55942,18656,30.22963762,-97.83701437,24783,#####,###########,0.527,0.387,0.5,0.425,0.358
Fri Feb 07 13:49:52 +0000 2020,45703,18657,30.22963762,-97.83701437,24783,######,#####################,0.474,0.465,0.489,0.438,0.318
Fri Feb 07 13:29:53 +0000 2020,121626,18658,30.21586662,-97.8307851,32563,#####,############,0.356,0.487,0.661,0.509,0.205
Fri Feb 07 13:45:08 +0000 2020,73829,18659,30.23412629,-97.82870293,53485,#####,###########,0.563,0.346,0.311,0.307,0.424
Fri Feb 07 13:23:58 +0000 2020,10015,18660,30.22699903,-97.81981852,62630,#######,############,0.351,0.52,0.528,0.508,0.176
Fri Feb 07 13:32:43 +0000 2020,146325,18661,30.20744309,-97.81511202,49246,######,###########,0.448,0.484,0.418,0.41,0.235
Fri Feb 07 13:18:37 +0000 2020,1475,18662,30.24586558,-97.77992963,14948,#####,###########,0.326,0.562,0.6,0.509,0.197
Fri Feb 07 13:15:34 +0000 2020,86484,18663,30.244761,-97.74896103,25151,######,###########,0.46,0.491,0.538,0.427,0.318
Fri Feb 07 13:49:39 +0000 2020,12234,18664,30.22963762,-97.83701437,24783,#####,###########,0.385,0.509,0.615,0.474,0.296
Fri Feb 07 13:42:31 +0000 2020,52486,18665,30.24586558,-97.77992963,14948,#######,##########,0.474,0.435,0.525,0.42,0.305
Fri Feb 07 13:09:06 +0000 2020,39836,18666,30.26377477,-97.77065992,9263,#####,############,0.401,0.518,0.499,0.467,0.26
Fri Feb 07 13:30:21 +0000 2020,66877,18667,30.22963762,-97.83701437,24783,######,######################,0.48,0.393,0.385,0.358,0.344
Fri Feb 07 13:28:57 +0000 2020,94828,18668,30.21586662,-97.8307851,32563,######,##########,0.336,0.549,0.566,0.5,0.147
Fri Feb 07 13:13:01 +0000 2020,58063,18669,30.244761,-97.74896103,25151,#####,######################,0.512,0.447,0.476,0.418,0.391
Fri Feb 07 13:33:47 +0000 2020,7151,18670,30.18580413,-97.84764475,247172,####,######################,0.385,0.485,0.497,0.426,0.241
Fri Feb 07 13:37:12 +0000 2020,85113,18671,30.26910295,-97.74939537,420315,######,##########,0.471,0.426,0.376,0.402,0.334
Fri Feb 07 13:39:48 +0000 2020,90315,18672,30.19176317,-97.81864752,75406,#####,##################,0.376,0.477,0.578,0.489,0.257
Fri Feb 07 13:18:24 +0000 2020,4823,18673,30.17548884,-97.82341361,111076,######,##########,0.496,0.356,0.361,0.316,0.334
Fri Feb 07 13:15:35 +0000 2020,8916,18674,30.26037849,-97.75769681,13950,#####,####################,0.538,0.417,0.429,0.401,0.352
Fri Feb 07 13:15:12 +0000 2020,5472,18675,30.21586662,-97.8307851,32563,######,############,0.576,0.385,0.515,0.455,0.458
Fri Feb 07 13:39:04 +0000 2020,75579,18676,30.23412629,-97.82870293,53485,#####,############,0.47,0.373,0.517,0.348,0.29
Fri Feb 07 13:36:45 +0000 2020,105561,18677,30.20744309,-97.81511202,49246,#####,############,0.415,0.484,0.452,0.395,0.302
Fri Feb 07 13:34:32 +0000 2020,11317,18678,30.23313317,-97.82496155,21645,#####,######################,0.433,0.397,0.53,0.401,0.266
Fri Feb 07 13:45:55 +0000 2020,65225,18679,30.26721264,-97.74932563,32337,####,############,0.477,0.427,0.516,0.42,0.349
Fri Feb 07 13:43:25 +0000 2020,108937,18680,30.19889172,-97.8085827,31408,######,###########,0.467,0.518,0.353,0.392,0.288
Fri Feb 07 13:45:15 +0000 2020,65893,18681,30.21413982,-97.82908043,32282,######,##########,0.506,0.362,0.419,0.316,0.336
Fri Feb 07 13:13:53 +0000 2020,8455,18682,30.20744309,-97.81511202,49246,#####,#####################,0.531,0.47,0.481,0.413,0.374
Fri Feb 07 13:16:44 +0000 2020,107237,18683,30.17534044,-97.82508731,55614,#####,############,0.622,0.347,0.213,0.255,0.534
Fri Feb 07 13:12:32 +0000 2020,82561,18684,30.26377477,-97.77065992,9263,#####,######################,0.442,0.475,0.443,0.446,0.282
Fri Feb 07 13:39:48 +0000 2020,69953,18685,30.26423811,-97.77043194,54116,#####,###########,0.338,0.631,0.497,0.454,0.215
Fri Feb 07 13:51:43 +0000 2020,136183,18686,30.26377477,-97.77065992,9263,###,######################,0.438,0.43,0.398,0.369,0.308
Fri Feb 07 13:23:11 +0000 2020,26048,18687,30.23259682,-97.82308102,24208,###,####################,0.384,0.489,0.542,0.435,0.245
Fri Feb 07 13:15:45 +0000 2020,9265,18688,30.31726598,-97.74059772,11384,#####,#####################,0.402,0.496,0.602,0.491,0.308
Fri Feb 07 13:08:26 +0000 2020,10583,18689,30.3034774,-97.7442814,231331,#####,##########,0.478,0.505,0.396,0.399,0.333
Fri Feb 07 13:09:59 +0000 2020,922,18690,30.27073378,-97.753703,9241,######,#####################,0.547,0.436,0.471,0.353,0.477
Fri Feb 07 13:44:04 +0000 2020,92030,18691,30.24936408,-97.74947047,11368,######,##########,0.345,0.46,0.57,0.481,0.137
Fri Feb 07 13:06:31 +0000 2020,24731,18692,30.21586662,-97.8307851,32563,###,###########,0.543,0.33,0.342,0.376,0.406
Fri Feb 07 13:48:13 +0000 2020,1791,18693,30.20766375,-97.81551922,304102,#####,############,0.456,0.443,0.374,0.385,0.343
Fri Feb 07 13:28:24 +0000 2020,77977,18694,30.21413982,-97.82908043,32282,######,####################,0.421,0.49,0.556,0.451,0.278
Fri Feb 07 13:06:14 +0000 2020,38573,18695,30.26725434,-97.73944438,9249,######,###########,0.463,0.425,0.492,0.402,0.262
Fri Feb 07 13:18:44 +0000 2020,159229,18696,30.26290323,-97.81447112,516525,#####,##########,0.378,0.436,0.482,0.468,0.275
Fri Feb 07 13:45:15 +0000 2020,104771,18697,30.26636014,-97.74279714,9226,#####,##########,0.34,0.453,0.546,0.499,0.214
Fri Feb 07 13:47:03 +0000 2020,138791,18698,30.26890836,-97.75519967,610775,######,############,0.458,0.495,0.543,0.454,0.307
Fri Feb 07 13:27:39 +0000 2020,37850,18699,30.16682563,-97.79149532,57917,#####,######################,0.401,0.436,0.428,0.407,0.264
Fri Feb 07 13:36:09 +0000 2020,127723,18700,30.2224742,-97.8403432,103786,#####,##########,0.6,0.362,0.303,0.329,0.362
Fri Feb 07 13:44:30 +0000 2020,25824,18701,30.22963762,-97.83701437,24783,######,##########,0.449,0.48,0.521,0.415,0.303
Fri Feb 07 13:18:42 +0000 2020,60661,18702,30.27073378,-97.753703,9241,#####,#####################,0.31,0.547,0.724,0.572,0.274
Fri Feb 07 13:51:32 +0000 2020,4703,18703,30.26890836,-97.75519967,610775,#####,######################,0.465,0.44,0.503,0.434,0.313
Fri Feb 07 13:24:07 +0000 2020,43161,18704,30.262506,-97.7539873,14190,#####,############,0.737,0.346,0.194,0.337,0.622
Fri Feb 07 13:11:34 +0000 2020,72969,18705,30.2620983,-97.75430917,14189,######,############,0.527,0.397,0.459,0.435,0.344
Fri Feb 07 13:47:26 +0000 2020,33178,18706,30.25874285,-97.75252819,11888,######,#####################,0.483,0.346,0.275,0.233,0.347
Fri Feb 07 13:52:25 +0000 2020,32159,18707,30.20744309,-97.81511202,49246,#####,###########,0.375,0.464,0.374,0.424,0.259
Fri Feb 07 13:22:17 +0000 2020,24981,18708,30.26783823,-97.74729252,114004,#####,######################,0.592,0.321,0.305,0.281,0.416
Fri Feb 07 13:08:24 +0000 2020,30490,18709,30.26910295,-97.74939537,420315,#####,#####################,0.356,0.457,0.514,0.446,0.22
Fri Feb 07 13:26:50 +0000 2020,144339,18710,30.17548884,-97.82341361,111076,######,############,0.56,0.438,0.464,0.381,0.407
Fri Feb 07 13:07:09 +0000 2020,80660,18711,30.20744309,-97.81511202,49246,######,###########,0.386,0.485,0.659,0.49,0.245
Fri Feb 07 13:26:54 +0000 2020,155677,18712,30.19889172,-97.8085827,31408,######,############,0.31,0.528,0.736,0.575,0.204
Fri Feb 07 13:26:02 +0000 2020,146713,18713,30.23137457,-97.79745475,15590,#####,####################,0.416,0.471,0.497,0.44,0.31
Fri Feb 07 13:47:52 +0000 2020,95116,18714,30.21586662,-97.8307851,32563,####,###########,0.388,0.426,0.466,0.433,0.287
Fri Feb 07 13:14:11 +0000 2020,14627,18715,30.2314373,-97.86433933,772059,######,###########,0.338,0.572,0.56,0.473,0.232
Fri Feb 07 13:08:00 +0000 2020,31002,18716,30.26021632,-97.75173426,110467,#####,############,0.338,0.546,0.628,0.5,0.224
Fri Feb 07 13:38:13 +0000 2020,33681,18717,30.17103252,-97.79113813,284789,#####,######################,0.336,0.491,0.512,0.468,0.198
Fri Feb 07 13:16:25 +0000 2020,130145,18718,30.23746328,-97.84121167,30476,#####,############,0.467,0.465,0.475,0.392,0.286
Fri Feb 07 13:49:02 +0000 2020,7683,18719,30.21586662,-97.8307851,32563,####,############,0.518,0.411,0.354,0.351,0.357
Fri Feb 07 13:18:59 +0000 2020,52905,18720,30.24586558,-97.77992963,14948,######,##########,0.622,0.268,0.239,0.308,0.433
Fri Feb 07 12:30:06 +0000 2020,16733,18721,30.26021632,-97.75173426,110467,######,###########,0.474,0.403,0.471,0.39,0.294
Fri Feb 07 11:58:06 +0000 2020,94685,18722,30.24485972,-97.75716305,18417,######,#####################,0.402,0.403,0.568,0.46,0.278
Fri Feb 07 17:48:12 +0000 2020,49361,18723,30.20744309,-97.81511202,49246,######,##########,0.427,0.43,0.497,0.417,0.24
Fri Feb 07 12:31:56 +0000 2020,9711,18724,30.20243821,-97.80823231,15593,######,##########,0.334,0.524,0.555,0.434,0.204
Fri Feb 07 12:13:31 +0000 2020,18815,18725,30.23412629,-97.82870293,53485,#####,######################,0.398,0.539,0.412,0.348,0.243
Fri Feb 07 12:17:55 +0000 2020,161679,18726,30.20243821,-97.80823231,15593,#####,######################,0.562,0.402,0.332,0.338,0.468
Fri Feb 07 17:54:23 +0000 2020,141684,18727,31.60243033,-97.10841178,13751,#####,#####################,0.449,0.377,0.504,0.435,0.25
Fri Feb 07 11:53:12 +0000 2020,4924,18728,32.94192702,-97.15142858,236851,#####,###########,0.658,0.352,0.354,0.296,0.489
Fri Feb 07 12:30:48 +0000 2020,156592,18729,32.9415174,-97.15086305,17701,#####,#####################,0.42,0.378,0.564,0.452,0.224
Fri Feb 07 11:58:42 +0000 2020,107707,18730,32.83838288,-97.25061178,237812,#####,####################,0.421,0.434,0.503,0.41,0.275
Fri Feb 07 17:45:00 +0000 2020,11847,18731,32.8288,-97.2001415,767439,#####,###########,0.42,0.401,0.532,0.435,0.195
Fri Feb 07 12:24:07 +0000 2020,118456,18732,32.83044958,-97.1989243,956911,#####,############,0.357,0.591,0.481,0.482,0.24
Fri Feb 07 17:49:58 +0000 2020,122388,18733,32.75434241,-97.33129263,900651,#####,##########,0.546,0.278,0.373,0.311,0.377
Fri Feb 07 12:08:00 +0000 2020,72186,18734,32.75043991,-97.33354568,14514,#####,############,0.689,0.364,0.316,0.305,0.574
Fri Feb 07 17:48:42 +0000 2020,94456,18735,32.75079859,-97.33356982,102676,######,####################,0.419,0.457,0.487,0.393,0.233
Fri Feb 07 12:36:35 +0000 2020,16227,18736,32.74884938,-97.36388682,10671,#####,###########,0.638,0.308,0.258,0.282,0.449
Fri Feb 07 13:01:15 +0000 2020,97784,18737,32.7501583,-97.36270665,10679,######,#####################,0.368,0.442,0.51,0.416,0.215
Fri Feb 07 12:41:18 +0000 2020,54922,18738,32.74942873,-97.36266373,10675,#####,######################,0.29,0.584,0.61,0.54,0.155
Fri Feb 07 12:15:29 +0000 2020,31076,18739,32.74916761,-97.36302853,10678,#####,###########,0.358,0.446,0.455,0.468,0.245
Fri Feb 07 13:00:14 +0000 2020,112493,18740,32.7508198,-97.35528999,963559,#####,############,0.335,0.522,0.577,0.489,0.228
Fri Feb 07 12:37:58 +0000 2020,49969,18741,31.59934572,-97.10738622,62261,######,############,0.426,0.488,0.322,0.308,0.267
Fri Feb 07 17:50:19 +0000 2020,151519,18742,30.20744309,-97.81511202,49246,#####,##########,0.529,0.322,0.348,0.363,0.332
Fri Feb 07 12:46:17 +0000 2020,82222,18743,30.17344507,-97.81725237,981468,#####,##########,0.571,0.298,0.292,0.247,0.411
Fri Feb 07 13:03:29 +0000 2020,88192,18744,30.20744309,-97.81511202,49246,######,##########,0.447,0.466,0.512,0.446,0.269
Fri Feb 07 12:14:17 +0000 2020,70378,18745,30.26725434,-97.73944438,9249,#####,##########,0.258,0.718,0.556,0.531,0.169
Fri Feb 07 12:07:16 +0000 2020,44073,18746,30.26910295,-97.74939537,420315,######,##########,0.298,0.53,0.578,0.514,0.183
Fri Feb 07 13:01:59 +0000 2020,3436,18747,30.17548884,-97.82341361,111076,######,############,0.427,0.375,0.554,0.434,0.206
Fri Feb 07 12:46:18 +0000 2020,32566,18748,30.19889172,-97.8085827,31408,#####,##########,0.377,0.457,0.587,0.46,0.252
Fri Feb 07 12:03:39 +0000 2020,15946,18749,30.20243821,-97.80823231,15593,######,##########,0.539,0.479,0.413,0.376,0.392
Fri Feb 07 12:23:40 +0000 2020,47185,18750,30.23412629,-97.82870293,53485,#####,###########,0.601,0.354,0.353,0.377,0.399
Fri Feb 07 12:16:51 +0000 2020,72718,18751,30.21413982,-97.82908043,32282,#####,#####################,0.389,0.44,0.49,0.455,0.241
Fri Feb 07 13:00:52 +0000 2020,81487,18752,30.22963762,-97.83701437,24783,######,############,0.412,0.538,0.578,0.538,0.279
Fri Feb 07 11:56:55 +0000 2020,86992,18753,30.20243821,-97.80823231,15593,#####,######################,0.473,0.4,0.365,0.323,0.288
Fri Feb 07 11:52:08 +0000 2020,138896,18754,30.23412629,-97.82870293,53485,######,##########,0.25,0.583,0.712,0.634,0.231
Fri Feb 07 11:49:19 +0000 2020,83099,18755,30.26290323,-97.81447112,516525,#####,############,0.528,0.389,0.322,0.292,0.372
Fri Feb 07 12:18:18 +0000 2020,69094,18756,30.21586662,-97.8307851,32563,#####,##########,0.492,0.402,0.328,0.342,0.337
Fri Feb 07 12:35:22 +0000 2020,124850,18757,30.20744309,-97.81511202,49246,#####,##########,0.327,0.473,0.477,0.481,0.184
Fri Feb 07 12:19:57 +0000 2020,131715,18758,30.19176317,-97.81864752,75406,#####,######################,0.493,0.356,0.34,0.37,0.351
Fri Feb 07 13:01:58 +0000 2020,81169,18759,30.20766375,-97.81551922,304102,#####,###########,0.41,0.412,0.521,0.39,0.211
Fri Feb 07 12:43:10 +0000 2020,13039,18760,30.21948874,-97.82902479,79085,#####,#####################,0.241,0.675,0.593,0.506,0.144
Fri Feb 07 12:04:12 +0000 2020,64965,18761,30.23412629,-97.82870293,53485,#####,#####################,0.472,0.439,0.523,0.409,0.32
Fri Feb 07 12:12:46 +0000 2020,44948,18762,30.18644738,-97.81663887,305391,#####,##########,0.455,0.52,0.507,0.427,0.276
Fri Feb 07 12:25:25 +0000 2020,106502,18763,30.25127177,-97.76541053,462031,#####,###########,0.377,0.463,0.373,0.335,0.237
Fri Feb 07 12:54:46 +0000 2020,96618,18764,30.19176317,-97.81864752,75406,######,#####################,0.457,0.459,0.375,0.416,0.226
Fri Feb 07 12:17:45 +0000 2020,211,18765,30.19889172,-97.8085827,31408,######,###########,0.411,0.443,0.561,0.515,0.264
Fri Feb 07 17:49:05 +0000 2020,17213,18766,30.26647133,-97.75200248,91192,######,##########,0.455,0.402,0.525,0.398,0.256
Fri Feb 07 17:47:07 +0000 2020,7185,18767,30.26910295,-97.74939537,420315,#####,############,0.415,0.469,0.563,0.521,0.252
Fri Feb 07 12:02:53 +0000 2020,8971,18768,30.22963762,-97.83701437,24783,#####,############,0.592,0.359,0.373,0.334,0.394
Fri Feb 07 12:30:51 +0000 2020,28951,18769,30.21586662,-97.8307851,32563,#####,##########,0.384,0.516,0.55,0.423,0.314
Fri Feb 07 17:47:25 +0000 2020,7960,18770,30.44493233,-97.78564811,10115,######,###########,0.524,0.314,0.395,0.327,0.348
Fri Feb 07 12:05:47 +0000 2020,125434,18771,30.20243821,-97.80823231,15593,#####,#####################,0.409,0.542,0.399,0.382,0.286
Fri Feb 07 11:52:58 +0000 2020,149249,18772,30.20941162,-97.78366852,278794,#####,############,0.47,0.453,0.529,0.428,0.352
Fri Feb 07 12:37:33 +0000 2020,81630,18773,30.2700035,-97.78920618,292643,#####,############,0.527,0.438,0.392,0.434,0.382
Fri Feb 07 12:58:29 +0000 2020,13243,18774,30.19889172,-97.8085827,31408,#####,############,0.483,0.444,0.475,0.377,0.382
Fri Feb 07 12:33:21 +0000 2020,106478,18775,30.21586662,-97.8307851,32563,#####,###########,0.316,0.51,0.595,0.522,0.229
Fri Feb 07 12:08:35 +0000 2020,25484,18776,30.23412629,-97.82870293,53485,#####,#####################,0.389,0.464,0.436,0.469,0.232
Fri Feb 07 17:45:34 +0000 2020,95597,18777,30.23137457,-97.79745475,15590,#####,#####################,0.409,0.479,0.507,0.451,0.268
Fri Feb 07 12:05:25 +0000 2020,84146,18778,30.17548884,-97.82341361,111076,####,#####################,0.38,0.487,0.51,0.432,0.224
Fri Feb 07 12:21:34 +0000 2020,72914,18779,30.21948874,-97.82902479,79085,#######,#####################,0.381,0.496,0.567,0.44,0.242
Fri Feb 07 12:51:33 +0000 2020,114910,18780,30.2224742,-97.8403432,103786,#####,###########,0.368,0.495,0.561,0.47,0.269
Fri Feb 07 12:07:02 +0000 2020,118995,18781,30.22963762,-97.83701437,24783,#####,#####################,0.417,0.446,0.543,0.395,0.268
Fri Feb 07 12:38:52 +0000 2020,29148,18782,30.24892385,-97.74962604,608105,###,####################,0.441,0.436,0.361,0.343,0.334
Fri Feb 07 17:51:40 +0000 2020,142220,18783,30.24774911,-97.75010884,128073,#####,##########,0.448,0.398,0.526,0.4,0.272
Fri Feb 07 12:48:08 +0000 2020,45014,18784,30.17534044,-97.82508731,55614,#####,#####################,0.504,0.507,0.401,0.533,0.436
Fri Feb 07 12:42:58 +0000 2020,78274,18785,30.17440395,-97.8266786,25387,######,############,0.389,0.464,0.542,0.392,0.19
Fri Feb 07 17:44:44 +0000 2020,71215,18786,30.19889172,-97.8085827,31408,#####,############,0.425,0.427,0.569,0.484,0.257
Fri Feb 07 17:50:43 +0000 2020,27842,18787,30.20766375,-97.81551922,304102,####,######################,0.408,0.457,0.587,0.436,0.215
Fri Feb 07 17:55:05 +0000 2020,124476,18788,30.20744309,-97.81511202,49246,#####,###########,0.518,0.347,0.491,0.404,0.34
Fri Feb 07 12:30:52 +0000 2020,142583,18789,30.19889172,-97.8085827,31408,######,#####################,0.384,0.492,0.489,0.414,0.296
Fri Feb 07 13:00:30 +0000 2020,33451,18790,30.21148565,-97.80586397,939101,#####,##########,0.334,0.581,0.662,0.544,0.207
Fri Feb 07 11:48:11 +0000 2020,30511,18791,30.20744309,-97.81511202,49246,#####,############,0.632,0.334,0.328,0.306,0.466
Fri Feb 07 13:00:27 +0000 2020,97151,18792,30.24610865,-97.75622753,936615,######,#####################,0.385,0.538,0.56,0.444,0.164
Fri Feb 07 17:26:01 +0000 2020,50028,18793,30.24615972,-97.75651435,29915,######,##########,0.437,0.495,0.548,0.43,0.251
Fri Feb 07 16:24:42 +0000 2020,147153,18794,30.24698137,-97.75609015,128495,#####,####################,0.436,0.459,0.462,0.449,0.257
Fri Feb 07 16:12:40 +0000 2020,125947,18795,30.20243821,-97.80823231,15593,####,###########,0.529,0.321,0.348,0.363,0.332
Fri Feb 07 16:15:05 +0000 2020,138071,18796,30.20744309,-97.81511202,49246,#####,#####################,0.429,0.428,0.541,0.414,0.227
Fri Feb 07 16:11:40 +0000 2020,54598,18797,32.75136931,-97.33292341,905162,#####,##########,0.465,0.437,0.509,0.405,0.283
Fri Feb 07 17:35:49 +0000 2020,83051,18798,32.75079859,-97.33356982,102676,######,####################,0.48,0.513,0.374,0.404,0.296
Fri Feb 07 16:13:36 +0000 2020,53185,18799,32.7548883,-97.332623,12914,###,#####################,0.51,0.382,0.465,0.385,0.294
Fri Feb 07 16:07:12 +0000 2020,23350,18800,32.75418902,-97.33325601,16356,####,############,0.416,0.355,0.373,0.368,0.19
Fri Feb 07 16:31:06 +0000 2020,25486,18801,32.75279093,-97.33186207,18345,######,##########,0.329,0.479,0.614,0.549,0.191
Fri Feb 07 17:26:27 +0000 2020,110463,18802,32.75434241,-97.33129263,900651,######,##########,0.403,0.453,0.4,0.433,0.317
Fri Feb 07 16:20:27 +0000 2020,33538,18803,32.75398717,-97.33085905,18916,####,###########,0.495,0.391,0.578,0.446,0.291
Fri Feb 07 16:45:19 +0000 2020,20966,18804,32.75136931,-97.33292341,905162,#####,######################,0.38,0.407,0.484,0.388,0.178
Fri Feb 07 17:30:00 +0000 2020,36672,18805,32.75682143,-97.33391851,13153,#####,##########,0.632,0.316,0.357,0.259,0.386
Fri Feb 07 17:26:27 +0000 2020,88173,18806,32.75419828,-97.34005402,753691,######,##########,0.424,0.483,0.527,0.399,0.266
Fri Feb 07 17:37:44 +0000 2020,80484,18807,32.75416647,-97.33870894,94281,######,###########,0.408,0.368,0.603,0.478,0.232
Fri Feb 07 17:07:53 +0000 2020,29648,18808,32.75492439,-97.33966649,67549,####,###########,0.552,0.314,0.307,0.325,0.37
Fri Feb 07 17:09:16 +0000 2020,152728,18809,32.75397043,-97.33913228,27918,######,###########,0.478,0.44,0.437,0.385,0.391
Fri Feb 07 17:03:58 +0000 2020,100642,18810,32.75427568,-97.33928997,27920,#####,###########,0.578,0.304,0.324,0.279,0.453
Fri Feb 07 17:24:59 +0000 2020,81801,18811,32.75175731,-97.36161232,102651,######,##########,0.513,0.308,0.464,0.382,0.261
Fri Feb 07 17:20:15 +0000 2020,25611,18812,32.74884938,-97.36388682,10671,######,######################,0.459,0.411,0.56,0.44,0.304
Fri Feb 07 16:51:48 +0000 2020,63189,18813,32.74916761,-97.36302853,10678,######,######################,0.462,0.417,0.467,0.408,0.284
Fri Feb 07 16:15:33 +0000 2020,865,18814,32.7501583,-97.36270665,10679,#####,##########,0.439,0.459,0.558,0.443,0.244
Fri Feb 07 16:53:12 +0000 2020,29036,18815,32.74942873,-97.36266373,10675,#####,###########,0.506,0.374,0.503,0.419,0.328
Fri Feb 07 16:12:05 +0000 2020,34795,18816,32.74916761,-97.36302853,10678,#####,###########,0.566,0.3,0.341,0.377,0.355
Fri Feb 07 16:55:08 +0000 2020,66102,18817,32.75484948,-97.33160392,18919,#####,#####################,0.357,0.504,0.486,0.48,0.168
Fri Feb 07 16:36:11 +0000 2020,84659,18818,32.75499657,-97.33166814,14856,######,############,0.487,0.431,0.506,0.435,0.264
Fri Feb 07 16:36:02 +0000 2020,92560,18819,32.75450934,-97.33117998,879961,#####,############,0.511,0.3,0.368,0.299,0.333
Fri Feb 07 17:23:51 +0000 2020,52891,18820,32.75419128,-97.33083665,17109,######,##########,0.437,0.397,0.403,0.388,0.279
Fri Feb 07 17:23:41 +0000 2020,4975,18821,32.75451611,-97.332277,15975,######,###########,0.359,0.556,0.442,0.461,0.206
Fri Feb 07 16:26:14 +0000 2020,111755,18822,32.75443264,-97.33224213,16360,######,##########,0.515,0.409,0.57,0.406,0.347
Fri Feb 07 17:18:09 +0000 2020,117632,18823,32.75279093,-97.33186207,18345,######,##########,0.367,0.464,0.639,0.516,0.169
Fri Feb 07 16:40:40 +0000 2020,1069,18824,32.75264978,-97.33406217,28886,#####,############,0.529,0.346,0.472,0.384,0.329
Fri Feb 07 16:32:46 +0000 2020,50944,18825,32.75227707,-97.33107078,905160,#####,#####################,0.47,0.431,0.478,0.387,0.265
Fri Feb 07 17:19:02 +0000 2020,8420,18826,32.7499661,-97.33274502,28893,######,##########,0.566,0.381,0.371,0.339,0.386
Fri Feb 07 16:33:53 +0000 2020,43087,18827,32.75029554,-97.33165741,28895,#####,#####################,0.457,0.348,0.462,0.389,0.298
Fri Feb 07 16:09:12 +0000 2020,139781,18828,32.7525246,-97.3316997,18925,######,##########,0.405,0.452,0.6,0.47,0.261
Fri Feb 07 16:27:52 +0000 2020,105020,18829,32.75271844,-97.33237713,276683,####,###########,0.518,0.393,0.476,0.394,0.31
Fri Feb 07 16:11:11 +0000 2020,45293,18830,32.75273315,-97.33266775,218933,######,###########,0.588,0.434,0.316,0.371,0.473
Fri Feb 07 16:15:06 +0000 2020,60959,18831,32.75238535,-97.3317457,31348,####,############,0.404,0.425,0.537,0.432,0.248
Fri Feb 07 17:24:28 +0000 2020,25074,18832,32.7524299,-97.33271008,226099,######,##########,0.459,0.391,0.378,0.349,0.3
Fri Feb 07 16:39:46 +0000 2020,103021,18833,32.75165805,-97.33155012,19409,####,###########,0.43,0.476,0.461,0.445,0.263
Fri Feb 07 17:20:12 +0000 2020,114132,18834,32.75172373,-97.33174505,31351,######,##########,0.528,0.339,0.335,0.314,0.356
Fri Feb 07 17:35:23 +0000 2020,53131,18835,32.75149695,-97.33169267,57471,#####,######################,0.493,0.398,0.607,0.429,0.344
Fri Feb 07 17:05:16 +0000 2020,18399,18836,32.75122957,-97.33327858,16418,####,#####################,0.434,0.408,0.453,0.399,0.268
Fri Feb 07 16:32:52 +0000 2020,33276,18837,32.75450934,-97.33117998,879961,#####,##########,0.604,0.344,0.282,0.257,0.439
Fri Feb 07 17:05:44 +0000 2020,103652,18838,32.75136931,-97.33292341,905162,######,######################,0.499,0.458,0.372,0.395,0.343
Fri Feb 07 16:37:09 +0000 2020,104164,18839,32.69909977,-97.3604536,14782,#####,##########,0.443,0.431,0.477,0.434,0.262
Fri Feb 07 16:31:05 +0000 2020,32840,18840,32.69994735,-97.36021757,14777,#####,##########,0.554,0.366,0.375,0.401,0.34
Fri Feb 07 16:15:25 +0000 2020,27634,18841,32.75127005,-97.32899666,19128,######,##########,0.557,0.307,0.431,0.305,0.367
Fri Feb 07 16:50:08 +0000 2020,16220,18842,32.75187259,-97.32967224,520869,######,#####################,0.43,0.361,0.366,0.402,0.268
Fri Feb 07 17:32:40 +0000 2020,71409,18843,32.75183585,-97.32972965,19129,######,####################,0.535,0.322,0.339,0.345,0.344
Fri Feb 07 17:15:10 +0000 2020,2233,18844,32.75281272,-97.3282356,427173,#####,###########,0.468,0.384,0.56,0.379,0.32
Fri Feb 07 16:45:05 +0000 2020,25025,18845,32.75238893,-97.32909322,214495,######,############,0.563,0.383,0.381,0.361,0.44
Fri Feb 07 16:54:47 +0000 2020,16246,18846,32.7520703,-97.32879552,17226,######,##########,0.413,0.401,0.497,0.43,0.203
